Temperature(°C),Voltage(V),Current(A),Vibration(g),Pressure(kPa),Humidity(%),Usage Hours(h),Failure,Cause of Failure,Condition,Time-to-Failure(days),Recommended Solution
41.37233556170817,229.9069350475916,6.691506158453273,0.5965017866620315,91.05697353537232,67.04044998665766,2465,0,None,Average,100,Routine maintenance
48.51329434071793,224.68408016908987,5.234871026764786,0.060624351760354855,112.22140788920063,51.02117918674369,3242,1,Sensor Fault,Critical,3,Recalibrate/replace sensor
42.172274690725374,206.87538418293826,6.582819216604542,0.539972379636253,107.68217008726758,66.48784180896436,3905,1,Wear & Tear,Critical,28,Replace worn components
35.44588132809662,219.75698360392025,11.204529063912624,1.643968652092794,102.18191626612322,68.90707399558752,3762,0,None,Average,253,Routine maintenance
45.01626936741719,243.32046793942817,4.191229367165676,1.0692031488364568,111.8443564648662,39.47233358077252,1202,1,Cooling Failure,Critical,22,Inspect fans & coolant
75.85672081611436,227.44731628127903,4.186746073132177,1.2318289300241776,99.0450112546722,62.375881687422286,162,0,None,Warning,46,Routine maintenance
50.89220488784352,214.64099834959154,13.579382961990873,-0.29656472749628526,101.68945805848452,60.684837252674555,3162,1,Voltage Surge,Critical,14,Stabilize power supply
43.12153778093366,250.50359772274206,2.8188231802939194,0.635568551965737,109.60989765547326,49.21351890705262,6951,1,Sensor Fault,Critical,6,Recalibrate/replace sensor
39.434594004256226,211.67548418305802,-0.06528308158248386,0.831660556193149,97.6497516775849,49.172041410142,1551,1,Wear & Tear,Critical,9,Replace worn components
58.20104044708461,193.7116149938554,9.373315585349651,1.2811071882884861,113.78243544635464,39.186940649013856,485,1,Cooling Failure,Critical,25,Inspect fans & coolant
37.97287553700901,221.96338166466052,6.121818248877909,1.0827106494457084,104.28766817396314,67.47498598176311,4447,1,Voltage Surge,Critical,24,Stabilize power supply
38.178998635537496,219.87350210504223,8.136604880692664,0.8907628841526413,104.65816632577437,60.44989992819271,7815,1,Sensor Fault,Critical,10,Recalibrate/replace sensor
45.58962261724309,237.4378268584115,5.294793380449354,0.276467816429082,103.79473056634833,30.58076348062988,6353,1,Wear & Tear,Critical,4,Replace worn components
37.74706219819525,205.60485899735272,5.888499335944979,0.3596158570465371,108.56168847244712,59.701765063152,6815,1,Wear & Tear,Critical,9,Replace worn components
35.10744591373869,201.04077335325482,10.802077001280022,0.7238387114873563,102.35289279462344,47.441454976479434,6578,0,None,Average,41,Routine maintenance
31.101486273716,210.45223445844437,4.771738077395268,0.8174181939590488,103.04387208774925,50.63972993529011,9191,0,None,Average,314,Routine maintenance
42.83524012990149,245.12503836591947,3.508762320070848,1.341756426251718,92.93048694741981,42.237573849278895,942,1,Voltage Surge,Critical,2,Stabilize power supply
54.37457537192165,221.00208064761196,8.012655821462324,2.1453800434827697,95.98615192709492,50.00798457341428,990,0,None,Average,260,Routine maintenance
29.27084380715046,239.5905279369547,8.155527766627653,1.2284647901818,84.31999220198942,40.92720440622821,4986,0,None,Average,31,Routine maintenance
29.667658332146864,198.48084547127345,2.2051844679707866,0.6804717822383604,113.26942225571942,58.62913678071358,6802,0,None,Average,44,Routine maintenance
51.64833315289767,217.36964875364242,5.966125893186155,1.5635445947976248,94.102219246588,67.74267140165622,7157,1,Overheating,Critical,3,Check cooling system
48.03238758501741,227.43477978257258,3.0467965945353663,0.9466957163610032,89.04860910857559,38.2929672047245,746,0,None,Average,119,Routine maintenance
44.46165102574455,202.6940606354455,6.162278328032951,0.9658939215189852,108.37600548905847,67.65506198713334,8333,0,None,Average,86,Routine maintenance
45.84644826867251,194.21744309740734,4.962384917597145,1.519029973358684,90.05921495102099,63.88591010128546,8618,1,Wear & Tear,Critical,11,Replace worn components
43.267897575567254,216.33318092526994,11.770235471599126,0.14566525497659744,103.90991571848606,37.13342532482913,1957,0,None,Average,45,Routine maintenance
66.9822703293698,228.56193508730382,5.429124749233312,1.155699618033523,106.13493465371405,65.74435084219046,4715,1,Sensor Fault,Critical,7,Recalibrate/replace sensor
36.03493287802248,205.9115509897639,5.556616695692467,0.9206742629791507,108.35887856874321,62.28820486396507,1243,0,None,Average,205,Routine maintenance
55.413778574603796,233.5997491230459,2.6136487878521013,1.1042796875873557,90.9347465051889,37.5191515403472,5047,1,Wear & Tear,Critical,12,Replace worn components
54.00000410445892,244.3289986760799,6.141017430514341,1.572936707859659,102.75923394815261,39.31434062581265,1617,0,None,Average,340,Routine maintenance
36.93474231799524,223.3660436623355,5.628704879776918,0.4081690283546916,93.23686861268834,46.816192398390584,423,1,Overheating,Critical,26,Check cooling system
39.13345226148496,228.30909893790857,6.760793693123211,1.5046218300495726,79.25679412345248,68.48314044459599,6213,1,Overheating,Critical,24,Check cooling system
42.87118866874356,207.6660764716753,7.23764383927529,0.7853184955849226,114.92786166780093,43.19405861731428,7926,1,Voltage Surge,Critical,4,Stabilize power supply
29.660669561779244,214.24390162522297,9.826009197251665,-0.019957747218088073,107.29668294672999,54.24387074483158,5443,1,Voltage Surge,Critical,19,Stabilize power supply
64.5179825010396,212.83028125014454,9.528299912949851,0.6297380756193017,104.80852835284225,46.531693468135266,9960,1,Voltage Surge,Critical,5,Stabilize power supply
43.88222631158983,207.93091579510087,8.80390723688717,0.09966068576346832,109.73971602773885,69.69409106084632,7474,0,None,Normal,343,Routine maintenance
20.959314341692266,209.45527808423233,4.242845448328517,1.325275616859118,107.05561442540773,34.08518042202005,7504,0,None,Average,113,Routine maintenance
48.385640396171034,233.9623533344194,10.286597142559934,0.5614167237556895,106.25935797818043,45.92347855171165,8443,1,Sensor Fault,Critical,11,Recalibrate/replace sensor
38.730124379109,210.49135376258226,5.731969051346562,1.3241289968212107,101.52330685147295,62.893967565704536,5403,1,Cooling Failure,Critical,3,Inspect fans & coolant
30.004759250365442,197.60371034369732,2.9619052532341463,1.1507595127207553,104.46414500260123,54.91717559307748,4536,1,Wear & Tear,Critical,10,Replace worn components
48.32486560716388,238.7632500756107,9.662152048036203,1.5417765792321771,109.56273444315211,33.925025717300464,7868,1,Voltage Surge,Critical,28,Stabilize power supply
60.41699597997426,214.171550370959,5.788778914487756,0.8104579613176829,116.6078784533752,33.40328971210844,4152,1,Cooling Failure,Critical,3,Inspect fans & coolant
45.98012930772141,202.50290467494867,8.234278462654139,1.7472985781416053,84.75695026618396,48.03517941294878,8369,0,None,Average,358,Routine maintenance
23.579279029769374,215.0392140564235,3.9270592728179032,0.8560773320189421,93.31373311668544,53.24061579872205,2085,0,None,Average,350,Routine maintenance
59.00719956703341,222.76574734462548,9.625315732654562,0.13609344821785785,106.87557729291198,65.36882809900295,750,1,Sensor Fault,Critical,28,Recalibrate/replace sensor
36.53276226426167,207.60046862806826,10.063696371055286,0.9208130008441049,100.50548702439586,59.78688343687672,9401,1,Sensor Fault,Critical,5,Recalibrate/replace sensor
47.13717989076807,202.96577276487167,2.1145556901469424,1.2292471723459282,99.68776717407901,65.37554445172505,5359,0,None,Average,118,Routine maintenance
42.491973697378626,227.02912995749784,6.105601630285443,1.3167198451649411,104.70900969546271,49.91087071154883,9039,1,Overheating,Critical,30,Check cooling system
43.1386607827617,242.04813227052665,8.542314755837904,0.3900020982860052,105.85860271075302,39.76911696529481,5507,0,None,Average,207,Routine maintenance
39.273517658154134,213.77012943997536,8.221660201368982,0.7181698252941238,100.0439255089874,31.27246033642625,6954,0,None,Normal,342,Routine maintenance
48.780618961681746,214.69207199845843,5.169295828924238,1.3702302873475836,90.55668743516586,67.67631213482761,1164,1,Cooling Failure,Critical,25,Inspect fans & coolant
59.61205862854942,189.8364939107356,7.210107613105172,0.2822502387675577,102.70135459760975,63.73789625361617,5785,0,None,Average,125,Routine maintenance
36.02948325387063,208.13268939376084,4.514527292247152,-0.08910253583949923,88.45427180483576,63.793781119105006,7039,0,None,Normal,213,Routine maintenance
61.8081107732673,220.23412153524265,8.094838778101247,1.3444218243352115,114.35915948749064,47.03172214461455,2318,1,Overheating,Critical,10,Check cooling system
43.88737604236306,199.7371930599055,4.172828381416284,1.6120545635079668,87.35449768861143,32.97011028634869,3712,1,Sensor Fault,Critical,19,Recalibrate/replace sensor
59.60118702299269,211.62301452895062,13.436730198323282,1.0062756529956913,114.65551122797369,34.54918650565097,5469,0,None,Normal,295,Routine maintenance
34.36107112066479,193.8636689588286,7.7053711794929605,0.7480435039597038,105.55188140266132,59.001681864854426,683,0,None,Average,33,Routine maintenance
33.91506883316893,211.8775682540336,5.228178662650925,0.4599053590176023,98.51970999260915,64.4468673803999,4081,1,Voltage Surge,Critical,4,Stabilize power supply
44.69049758231445,234.85175734796795,5.8687244654773245,1.7672044384372878,109.30157078218112,32.50929426745148,6656,0,None,Average,275,Routine maintenance
45.28333435229455,239.36454822725165,6.96448181066151,1.0985495986770306,99.55623239454307,57.71808159503548,4940,1,Voltage Surge,Critical,23,Stabilize power supply
41.917008715660764,173.86956752348118,6.9617195978175,1.1839759415029976,89.04317427912896,32.75432551052651,5899,1,Sensor Fault,Critical,16,Recalibrate/replace sensor
56.01462860134159,168.5440452943006,7.80266761105297,1.4930558330788852,110.1940241032506,46.43738504628689,5339,0,None,Average,348,Routine maintenance
40.58498758193786,202.39666751722717,6.834119055403436,0.52084693216968,118.15835670858303,35.891964024185675,3710,0,None,Average,320,Routine maintenance
45.83183678236849,220.66969476821345,6.904657997137807,0.6487501964487443,96.86421344672331,36.858309770907844,4715,1,Sensor Fault,Critical,20,Recalibrate/replace sensor
42.01582908275081,227.75519305075477,6.837775511358431,0.4911983935398032,114.9885431879021,37.433821761485085,839,0,None,Average,289,Routine maintenance
47.038810077739214,241.30473957320817,7.5116210689795455,0.44745563261117727,91.40599748758267,55.00334714267906,4035,0,None,Average,231,Routine maintenance
53.70222865591309,201.7824936861478,2.653204679263112,0.30272188896745333,97.35105124241632,61.96729994636589,3860,0,None,Average,34,Routine maintenance
57.31292390767119,225.89198503455765,4.056924960912294,0.9461457827578014,99.05773804223911,36.562266964725325,2658,0,None,Normal,82,Routine maintenance
38.176429533148024,263.8243996315558,0.17098286067975543,0.8466859299292224,94.86612107961417,51.26152178438064,707,1,Overheating,Critical,23,Check cooling system
51.74727397153061,247.66305076000663,2.3214005693595574,1.4641675506893155,97.67444628835115,50.26590796810939,1672,1,Wear & Tear,Critical,12,Replace worn components
50.07353895672271,222.24513597183866,12.183732598949474,1.0998762381377407,105.21671684929183,46.86216341531127,232,1,Voltage Surge,Critical,24,Stabilize power supply
43.06377422876648,207.70025447816812,6.35327521118353,1.336745694489873,103.26307469882687,47.955034745135265,4140,1,Voltage Surge,Critical,14,Stabilize power supply
39.83684363356477,227.91853132584833,10.43618742225974,0.9091158102411653,114.71762865193396,43.25068116712032,8535,1,Voltage Surge,Critical,11,Stabilize power supply
64.35135396941914,224.38427595207648,7.877745568890597,1.9669711062872508,89.0963358037211,32.72546631089393,8111,1,Wear & Tear,Critical,8,Replace worn components
49.024353241429765,207.7715074858926,6.442613230442846,0.7122550043370508,107.26343845075426,63.20334937944363,6356,1,Cooling Failure,Critical,10,Inspect fans & coolant
42.26549957595562,230.83841596651607,6.342001344699918,0.7149878957467795,105.90485900201844,64.49843108946672,4925,1,Voltage Surge,Critical,20,Stabilize power supply
54.52922830350101,209.19664650566224,3.712876280061577,0.9399424895002007,87.43409028840493,64.2777716438539,2374,1,Voltage Surge,Critical,26,Stabilize power supply
34.03347043275127,211.83969421164025,5.4462643052339335,-0.16082490077979283,101.34349951085541,36.20314430318914,2017,1,Voltage Surge,Critical,10,Stabilize power supply
39.60969353318542,216.61531671383312,9.525283524394169,0.7096359503552908,89.1920603836718,32.55182630626527,4109,1,Overheating,Critical,19,Check cooling system
41.78532656112924,235.12181880546655,6.775126710512001,1.9866842679893257,91.36065333618163,60.19598397539423,8364,1,Sensor Fault,Critical,2,Recalibrate/replace sensor
53.881272086798155,213.46974666161697,4.566027645018728,1.0882799097740414,95.65800203666865,49.26271006755108,4865,1,Overheating,Critical,27,Check cooling system
65.1737654554945,227.3565484465633,10.71860935610124,1.2289001098271333,92.7239413297739,51.528505020286175,1391,1,Overheating,Critical,8,Check cooling system
45.22504825214835,256.84591136668035,8.786108004601802,1.180548021490927,103.48061790474006,54.168709122801495,6673,1,Sensor Fault,Critical,21,Recalibrate/replace sensor
34.69428630832411,201.4909301612579,10.41003419751391,1.6886971975904679,89.11174695804489,48.00468413092052,7658,1,Overheating,Critical,5,Check cooling system
51.074223931751675,202.41736468930011,8.154118291103034,0.785775946728335,100.78718937650626,67.58809308072516,822,0,None,Average,72,Routine maintenance
41.07159970555474,219.55299484807568,4.952204096255662,0.28789448228850634,85.56934937000568,64.48779748835571,4340,1,Voltage Surge,Critical,20,Stabilize power supply
43.98887491471326,219.95587695172696,8.642853445032976,1.1963482731170871,88.73030615370739,53.30676483742157,8842,1,Cooling Failure,Critical,6,Inspect fans & coolant
53.85231046200256,230.52957363040775,6.093894251671506,0.7640527567348941,106.61129033287376,35.5566663160671,2329,0,None,Average,41,Routine maintenance
58.635550660222314,204.40966421982063,5.264671634979896,1.0562147167049452,89.99230620464014,52.41343658362511,8856,1,Voltage Surge,Critical,9,Stabilize power supply
56.789173247400214,218.35854609819148,11.697522872187353,1.6064190104378562,93.0470986767439,55.59858288655875,7734,0,None,Average,241,Routine maintenance
52.71611419729232,259.28208397929575,4.618335830827712,0.584365337271407,112.7943734337912,35.57438466640895,5799,1,Overheating,Critical,8,Check cooling system
32.27890956147104,231.06285100746646,9.776649685365085,-0.10967655322278569,101.81943146298423,46.67141183685412,1824,1,Wear & Tear,Critical,2,Replace worn components
52.20522953030451,226.3694727007025,4.955690678811311,0.416316142902442,94.67050238532536,43.4321475488989,3053,1,Wear & Tear,Critical,1,Replace worn components
55.02959577730045,220.34451515668314,7.824634121611457,1.36934733083692,85.86798753914849,59.309317486441685,7262,0,None,Average,365,Routine maintenance
43.23050399854069,210.94479728317052,8.298485869736103,0.10218747069966505,120.88707561936334,35.01649128311384,220,0,None,Normal,81,Routine maintenance
37.20556243917924,206.18236519774857,5.424485809976137,1.3534494870226688,77.12479724146542,61.450442686835544,5644,1,Sensor Fault,Critical,30,Recalibrate/replace sensor
46.833963188626946,211.88402912875614,1.9805104280060188,0.3949324256638044,85.2825340012631,61.54978703087436,4213,1,Voltage Surge,Critical,7,Stabilize power supply
50.941452382824416,222.77120536499132,6.7457122870139905,0.6285774233594414,87.57774445283019,36.675596747161535,9461,1,Wear & Tear,Critical,26,Replace worn components
41.15304772479373,213.05478987429976,3.8514909159647637,0.6391462955317523,93.87577713517106,54.83533243690327,1002,0,None,Normal,225,Routine maintenance
46.74356148634526,208.58626207539908,6.819966991648754,2.0756403626486444,98.35654065003855,59.46836331235083,5029,1,Wear & Tear,Critical,10,Replace worn components
61.73072212386086,236.86968639157126,7.934553949238836,1.087097337585868,85.22340376701304,68.35556933001621,2133,0,None,Warning,56,Routine maintenance
47.047902503749164,215.373297464287,2.5995304599349707,0.6407526269333674,118.78331728374133,67.07414507545049,7725,0,None,Average,285,Routine maintenance
33.742898152166454,223.06451923466267,8.378011139537794,0.4328671559662902,110.73559733185301,42.94063864894568,7439,1,Overheating,Critical,24,Check cooling system
41.75882101463426,202.31034709337115,7.414840959278448,0.9482168145759673,92.70283620426449,41.26281385097073,3423,0,None,Average,126,Routine maintenance
42.17968355302565,211.30370027293253,4.915451503438575,1.3240513242370073,109.43881655247682,60.10722448832988,1587,1,Voltage Surge,Critical,21,Stabilize power supply
43.79589941771992,221.94757351414532,4.137048392236045,0.8055469106160043,97.28075591090341,50.580370268057294,2762,1,Overheating,Critical,14,Check cooling system
44.957666729223725,228.81892265328773,9.08647549981282,0.40710235528142313,94.33097850399851,64.95161617502384,4373,0,None,Average,263,Routine maintenance
37.29203083597629,244.09178967498252,3.381571067993719,0.21818803378459162,91.66372972093599,46.58706452944045,7096,0,None,Average,229,Routine maintenance
50.801837820208505,213.02235926399052,3.3352602547170322,0.43146868957064677,112.73240532331417,57.85133754653001,2468,0,None,Average,74,Routine maintenance
37.873343778668904,212.71463532335756,7.704941645098146,0.9141555309460896,108.40219604913773,69.6681370227318,9214,0,None,Normal,329,Routine maintenance
56.95838874808052,211.11813321189956,10.164662745069634,0.25417548374763965,106.24914526240997,35.14142674122878,9559,1,Cooling Failure,Critical,29,Inspect fans & coolant
39.32251766626791,224.58723896483156,3.8551076218823264,1.1778733674589688,96.22141194468071,65.11366958100615,8196,0,None,Normal,142,Routine maintenance
54.529603947689516,222.42785246566964,1.476262998362361,0.6799407630019161,107.89649192881393,37.54125324012174,5759,1,Voltage Surge,Critical,20,Stabilize power supply
55.75868970584121,231.7734128129224,4.490296579025933,1.121167687643716,80.58685746113738,42.63835683691313,9475,1,Overheating,Critical,19,Check cooling system
64.37176853919247,219.78718581737778,11.455000746484238,0.6965203781517505,112.27285311458303,45.37844803799102,5273,1,Wear & Tear,Critical,1,Replace worn components
41.65767557365163,213.31393388589024,3.931867719469051,1.1033039856068687,106.0411590253411,35.31425943225882,5883,0,None,Normal,147,Routine maintenance
39.238538358500826,199.17019288958284,8.348270065631457,2.3264524194077874,84.48948430927216,41.372898655453646,7981,0,None,Average,62,Routine maintenance
53.541390447110146,194.60076960213445,14.389971552171213,0.7858057415485584,77.83721971553622,33.012648819084404,2321,0,None,Average,90,Routine maintenance
43.01725247633125,195.78245414394596,5.0417741842456865,0.8775045487958174,85.76482989699178,52.61231246084929,8462,0,None,Normal,126,Routine maintenance
42.20510499839866,235.40306687616177,3.2186748582739964,1.8832151575451843,97.99008598072402,55.815717556757626,3313,1,Overheating,Critical,28,Check cooling system
31.538687218508326,206.73593770437566,4.317397780802182,2.243433725278042,93.49976936757776,60.413721122027034,5619,1,Voltage Surge,Critical,25,Stabilize power supply
45.842770221241466,253.9068540870598,5.910917217832987,1.3418002438826515,114.78693960418042,36.38588905176934,9993,1,Voltage Surge,Critical,21,Stabilize power supply
53.49202906066407,217.62837904057136,4.0233559034592,2.410400608005423,83.95333784782018,53.234679724732956,4631,1,Sensor Fault,Critical,5,Recalibrate/replace sensor
52.0179268267936,235.9540254431828,12.282862569571463,1.3381906123219787,95.46619644505009,64.23559779720881,7382,0,None,Average,299,Routine maintenance
39.95162719087,205.39203691508087,2.8235140097288483,1.1842115869257621,108.93458941588516,45.03600892186533,7712,0,None,Normal,230,Routine maintenance
27.43834039522693,231.67730770601574,1.4829879785654647,1.6777499016849986,106.80759094039308,46.710472688191544,3164,0,None,Normal,217,Routine maintenance
52.584831352110506,204.0219025766044,3.3032778089187915,1.2427433605709373,97.63602901117201,66.85336500600191,5000,1,Wear & Tear,Critical,24,Replace worn components
48.34352216654521,219.5206561070401,4.584250156313349,1.5025359935140976,93.12641084484409,69.64233942130977,2415,1,Overheating,Critical,23,Check cooling system
36.717957199286694,214.4743065362073,3.3940936085195172,1.1858043093988304,100.24098559274374,56.01228744451376,6656,1,Sensor Fault,Critical,30,Recalibrate/replace sensor
37.54913333590217,241.2885376067885,8.6198135994712,1.3351945691132006,83.38419319836066,47.302619882531715,3112,1,Overheating,Critical,27,Check cooling system
48.33303508535089,238.56152264014648,4.6436049233271985,1.1513103791496584,108.76941417414889,35.22738199952581,8402,1,Wear & Tear,Critical,16,Replace worn components
48.70849940851576,196.33495401616662,8.253273122977141,1.0677568830827848,90.56687220780469,56.58606932379571,9557,1,Cooling Failure,Critical,29,Inspect fans & coolant
18.747171665125933,237.1372091997183,8.702130293302714,0.5605797079462631,110.51561225394683,43.25681313171442,1234,1,Wear & Tear,Critical,6,Replace worn components
39.917012321285405,218.60779857901073,6.802451773860362,1.385972957973961,117.54431559303423,40.91274211933653,4789,0,None,Normal,293,Routine maintenance
44.96862066272941,238.0997514137714,0.025144487659416015,1.3487803809209638,106.04433850774943,42.1403649081572,4448,1,Wear & Tear,Critical,22,Replace worn components
40.83774860412517,245.29082980755098,8.222522624141403,0.8750323404810992,104.70624770880902,49.67539578085886,4445,1,Cooling Failure,Critical,1,Inspect fans & coolant
28.470122690652584,235.4346141124395,3.8152673946167113,0.6035245365296649,88.14954413008486,39.35676368810987,8513,0,None,Normal,361,Routine maintenance
42.26097759520971,254.4202066411156,4.022184002904822,0.6507630782615239,84.90712346282118,52.41444408238687,5113,1,Overheating,Critical,21,Check cooling system
46.64496957938939,216.75628438959828,11.396851183842676,0.9216113770402913,96.95549683186964,51.89749978495621,9215,1,Wear & Tear,Critical,15,Replace worn components
37.58287414281395,233.79503539435734,7.6120170814338985,0.7459122536357932,98.94590193948567,61.343889113734484,1124,1,Voltage Surge,Critical,5,Stabilize power supply
49.05356907872042,183.35802991068095,10.460850026977148,1.0578737110084486,99.12538529437127,47.18945427055297,1842,1,Sensor Fault,Critical,15,Recalibrate/replace sensor
50.377677768534305,211.13079570134383,2.9841782842778697,0.8609531364529113,107.87065242622874,46.70891013898594,7933,1,Wear & Tear,Critical,5,Replace worn components
52.60973620773021,231.89877727891326,5.411842334671107,0.7897538947299867,103.45013195733121,63.374328408683766,1396,1,Cooling Failure,Critical,14,Inspect fans & coolant
49.26975049383424,200.37404453665226,6.110094468979715,1.1405839215827733,100.11701098672627,51.55703141399935,2216,0,None,Normal,126,Routine maintenance
47.629109667579215,225.9131611929183,4.6660675811085435,1.2485573430034362,104.51280602612391,69.58536257064421,6205,0,None,Normal,103,Routine maintenance
45.28298763884202,242.34283334671946,5.455572715902475,0.5109322884006099,84.22019441551666,57.66554282682473,8419,1,Overheating,Critical,19,Check cooling system
40.28087420117369,216.40217139846436,-2.3501057273409423,0.46077524855299345,103.30854869378022,47.333958381283225,995,0,None,Average,354,Routine maintenance
56.19899129709259,229.44126368086657,9.067281732095164,2.2669240191429125,114.9293778737565,68.2487483532775,6661,0,None,Average,354,Routine maintenance
25.02902074144094,228.63587332615168,12.469147262187553,1.5539152763806867,88.75078818746528,31.72611441747845,2072,0,None,Normal,65,Routine maintenance
61.12054434590072,214.2633402335575,7.709403561722045,1.44818574745447,82.54114878580233,48.99927599849073,6001,1,Cooling Failure,Critical,11,Inspect fans & coolant
34.19909073178982,207.27473736431958,8.4251050719825,1.3240168645520352,98.4592022973261,37.21721924623193,5827,1,Wear & Tear,Critical,15,Replace worn components
31.57150809253492,220.66896103314104,11.48055064202055,0.7781174628841563,97.89126685031981,49.66590241977096,5186,1,Cooling Failure,Critical,6,Inspect fans & coolant
42.52063196165976,197.58359457562742,7.959701581568462,0.581227529994969,99.26386253345513,69.21948071366978,5626,0,None,Normal,199,Routine maintenance
24.980426549984852,232.4132069111132,12.011217162056298,0.4520603914601319,82.88284755869633,59.75739819191809,7328,1,Overheating,Critical,20,Check cooling system
46.04433617446327,222.7715303826089,7.366519422267438,-0.09865050900596639,107.86181075886299,50.010799226540186,319,0,None,Normal,323,Routine maintenance
57.53727681953393,213.73833434737122,10.399005947062118,0.2680787608185997,92.48523090454808,35.713333090485236,7576,0,None,Average,298,Routine maintenance
50.59509222266117,210.8207749998547,10.565229130071678,0.9685453768107599,91.1328618055709,66.37711419164194,6520,1,Sensor Fault,Critical,15,Recalibrate/replace sensor
52.07417487882788,252.3660948421391,7.2266102514698005,1.249745299201791,99.51516174334492,60.312477599057935,6873,1,Voltage Surge,Critical,28,Stabilize power supply
25.904747995127654,213.5833468707388,8.649995880031495,0.3042851857353205,100.32774441864943,41.26585639480864,4738,1,Wear & Tear,Critical,24,Replace worn components
39.72210659945932,213.42921715678852,2.296096886728968,-0.3598656658437063,104.06863196131813,40.873806545233414,1967,0,None,Normal,48,Routine maintenance
39.641752681682746,183.14244795404082,2.822114737480521,0.5785538519721548,106.94061865165759,64.92168300590382,7054,1,Sensor Fault,Critical,23,Recalibrate/replace sensor
51.38115618191161,247.0966861704054,5.152538264930179,1.4407369494773716,90.2985504624748,35.671326231151454,3607,0,None,Average,295,Routine maintenance
31.407450894446857,208.38848510918407,10.785101448965449,1.3100188828359896,116.68494040302659,57.426308993667625,8169,1,Sensor Fault,Critical,7,Recalibrate/replace sensor
49.404273171031896,229.60856035094153,7.290754537646663,0.8862447341943428,102.91678623555755,59.721061569933795,886,0,None,Normal,354,Routine maintenance
47.65175136623694,235.50958773972206,13.678870162587904,0.87773986011743,94.6516577856566,47.085187581910276,4643,0,None,Normal,44,Routine maintenance
48.56436221042825,227.99755328182434,7.511333218906995,1.0391497075944929,94.60757691063935,66.08413257839808,3038,1,Voltage Surge,Critical,28,Stabilize power supply
40.458292804946936,214.28911403298412,7.208670187290481,1.2220640365332704,111.54683102182565,61.78492188086979,9427,1,Cooling Failure,Critical,5,Inspect fans & coolant
38.55504579440445,220.11759395116553,9.909247932776402,-0.13636889763663063,106.4136310145944,45.83965707779399,7908,1,Wear & Tear,Critical,9,Replace worn components
36.726257310477735,226.32035760689206,8.746682632925404,0.8032941812221713,95.32369155977631,56.851493377409135,3829,0,None,Average,357,Routine maintenance
37.60585848107217,209.68503257355445,4.857519839814618,1.1707833851859792,86.54008823227491,48.42577084978814,1192,1,Sensor Fault,Critical,1,Recalibrate/replace sensor
43.554387966741025,217.53152030840968,7.113361413310748,0.9562748394270811,116.41567052627651,54.65999131541764,1913,1,Cooling Failure,Critical,9,Inspect fans & coolant
37.62197204437851,239.55168723998935,11.189471015162907,1.1423810155566407,98.40375521066808,32.11460973044712,4322,0,None,Normal,195,Routine maintenance
28.334033907362755,228.11511246565354,11.410573561530759,1.8054050404815154,94.17344228426829,63.143543424410055,1731,0,None,Normal,80,Routine maintenance
61.63499485249386,205.9579301987008,8.33646588557209,0.936330639863008,108.07806427982409,64.28786113834558,3617,0,None,Warning,362,Routine maintenance
46.781436729361154,219.1070686295484,6.043309723651175,0.6898808747922877,85.48265633947808,61.44487880504613,1266,1,Cooling Failure,Critical,15,Inspect fans & coolant
56.98187524958445,203.11706311065822,2.6141275657708345,1.422580446375488,108.57010300205843,49.97499359786323,9905,1,Wear & Tear,Critical,30,Replace worn components
46.889319680546784,243.8228377104976,9.729328266547498,0.2729186237511584,101.34754003806964,30.53189735975533,9618,1,Voltage Surge,Critical,30,Stabilize power supply
59.631762840141675,229.08497932759064,11.054686967352424,1.5433779806710057,106.91549714353714,36.530075305317816,8033,1,Voltage Surge,Critical,5,Stabilize power supply
39.14052145053597,228.0465520468449,7.3703853656720035,0.8465949511461843,103.87287424758092,46.78821094776732,2715,0,None,Average,231,Routine maintenance
49.0078624487649,249.21113204957828,7.927979702102247,0.9635050108013941,103.01706365646545,39.367547639324066,7081,1,Overheating,Critical,9,Check cooling system
50.193465423354844,192.84606603987817,4.186038833413365,1.0660786948117253,85.42484221021422,49.32340697422604,8527,0,None,Average,351,Routine maintenance
65.00860610132428,224.3619991734371,3.83671448041543,0.736140275943074,116.48986046242176,49.22375200486046,5289,1,Wear & Tear,Critical,20,Replace worn components
48.29657656714596,212.37423905248383,7.8095509117986674,0.8752177666925406,91.34584104628955,39.75057696654891,9885,1,Sensor Fault,Critical,26,Recalibrate/replace sensor
37.47873077602746,223.27611933673228,4.042269438843537,0.2573315701657355,108.94711566268317,65.87460012831988,3432,1,Sensor Fault,Critical,4,Recalibrate/replace sensor
41.537588352655554,218.05087266567435,7.8600460606113565,0.45576380648165804,96.80134120194533,53.99325348871867,8066,1,Sensor Fault,Critical,25,Recalibrate/replace sensor
50.5718273842165,225.22677499915176,9.115632477784892,0.9964054892292036,108.22167602967517,58.49089079569956,5903,0,None,Normal,138,Routine maintenance
40.79924516617046,212.46806868499496,6.3510253103347525,1.7149959657020588,93.89570828838983,42.21104269945848,9406,1,Cooling Failure,Critical,19,Inspect fans & coolant
39.92016657469201,242.8763304931134,11.175254919594703,1.5455391611571172,94.42378865492034,42.41815579206967,9709,1,Cooling Failure,Critical,2,Inspect fans & coolant
42.57459710594823,244.89741316127834,9.16563239930052,0.17382580671098868,103.03987685776967,68.33208508748524,6646,1,Cooling Failure,Critical,20,Inspect fans & coolant
